1899,4,-0.268
1899,5,-0.264
1899,6,-0.42
1899,7,-0.29
1899,8,-0.153
1899,9,-0.133
1899,10,-0.099
1899,11,0.026
1899,12,-0.299
1900,1,-0.437
1900,2,-0.032
1900,3,-0.019
1900,4,-0.142
1900,5,-0.088
1900,6,-0.162
1900,7,-0.19
1900,8,-0.179
1900,9,-0.179
1900,10,0.012
1900,11,-0.24
1900,12,-0.177
1901,1,-0.313
1901,2,-0.123
1901,3,-0.053
1901,4,-0.072
1901,5,-0.182
1901,6,-0.23
1901,7,-0.27
1901,8,-0.218
1901,9,-0.299
1901,10,-0.302
1901,11,-0.333
1901,12,-0.289
1902,1,-0.304
1902,2,-0.123
1902,3,-0.41
1902,4,-0.339
1902,5,-0.381
1902,6,-0.391
1902,7,-0.303
1902,8,-0.3
1902,9,-0.317
1902,10,-0.382
1902,11,-0.569
1902,12,-0.546
1903,1,-0.274
1903,2,-0.169
1903,3,-0.316
1903,4,-0.496
1903,5,-0.457
1903,6,-0.552
1903,7,-0.48
1903,8,-0.586
1903,9,-0.597
1903,10,-0.552
1903,11,-0.577
1903,12,-0.515
1904,1,-0.642
1904,2,-0.648
1904,3,-0.481
1904,4,-0.533
1904,5,-0.522
1904,6,-0.502
1904,7,-0.52
1904,8,-0.504
1904,9,-0.597
1904,10,-0.49
1904,11,-0.287
1904,12,-0.353
1905,1,-0.334
1905,2,-0.627
1905,3,-0.323
1905,4,-0.401
1905,5,-0.307
1905,6,-0.334
1905,7,-0.377
1905,8,-0.312
1905,9,-0.324
1905,10,-0.311
1905,11,-0.187
1905,12,-0.3
1906,1,-0.339
1906,2,-0.346
1906,3,-0.15
1906,4,-0.057
1906,5,-0.291
1906,6,-0.268
1906,7,-0.333
1906,8,-0.286
1906,9,-0.373
1906,10,-0.203
1906,11,-0.412
1906,12,-0.189
1907,1,-0.424
1907,2,-0.624
1907,3,-0.286
1907,4,-0.393
1907,5,-0.532
1907,6,-0.484
1907,7,-0.428
1907,8,-0.498
1907,9,-0.427
1907,10,-0.229
1907,11,-0.558
1907,12,-0.493
1908,1,-0.421
1908,2,-0.341
1908,3,-0.644
1908,4,-0.517
1908,5,-0.315
1908,6,-0.356
1908,7,-0.374
1908,8,-0.507
1908,9,-0.368
1908,10,-0.481
1908,11,-0.659
1908,12,-0.566
1909,1,-0.763
1909,2,-0.504
1909,3,-0.588
1909,4,-0.572
1909,5,-0.533
1909,6,-0.517
1909,7,-0.54
1909,8,-0.365
1909,9,-0.492
1909,10,-0.459
1909,11,-0.429
1909,12,-0.523
1910,1,-0.434
1910,2,-0.516
1910,3,-0.572
1910,4,-0.476
1910,5,-0.371
1910,6,-0.447
1910,7,-0.448
1910,8,-0.421
1910,9,-0.45
1910,10,-0.41
1910,11,-0.651
1910,12,-0.766
1911,1,-0.704
1911,2,-0.661
1911,3,-0.653
1911,4,-0.548
1911,5,-0.57
1911,6,-0.55
1911,7,-0.516
1911,8,-0.479
1911,9,-0.507
1911,10,-0.283
1911,11,-0.337
1911,12,-0.328
1912,1,-0.304
1912,2,-0.255
1912,3,-0.468
1912,4,-0.217
1912,5,-0.289
1912,6,-0.263
1912,7,-0.538
1912,8,-0.615
1912,9,-0.685
1912,10,-0.681
1912,11,-0.516
1912,12,-0.526
1913,1,-0.541
1913,2,-0.504
1913,3,-0.449
1913,4,-0.337
1913,5,-0.427
1913,6,-0.485
1913,7,-0.447
1913,8,-0.376
1913,9,-0.453
1913,10,-0.387
1913,11,-0.322
1913,12,-0.081
1914,1,-0.036
1914,2,-0.302
1914,3,-0.348
1914,4,-0.312
1914,5,-0.226
1914,6,-0.266
1914,7,-0.341
1914,8,-0.219
1914,9,-0.243
1914,10,-0.11
1914,11,-0.271
1914,12,-0.07
1915,1,-0.234
1915,2,-0.15
